CID,Canonical_SMILES,prediction_label,prediction_score
25101414,CN1CCN(CC1)CCOC2=NC=C(C(=C2)F)C3=CC=CC(=C3)CC(=O)NCC4CCCN4,1,0.853894255091022
136775880,CCOC(=O)C1=C2NCCC(N2N=C1)C3=NC=CS3,1,0.8537659665768541
106617744,COCCN(CC1CCCN1)CC(=O)NC2=NC=CS2,1,0.8537103312241734
166276838,CC1=C(C=CC(=N1)C2=CC=CS2)C(=O)NC3=CN(N=C3)CC4CCCN4,1,0.8536594017325467
167832165,C1CCC2(C1)C(CCN2C(=O)C3=C4NCCN4N=C3)NC(=O)CCCC5=NC=CS5,1,0.8535514682143345
167838225,C1CNCCC1NC(=O)C2=CN=C(C=N2)NCC3=CN4C=CSC4=N3,1,0.8535072790188623
171709991,C1CNCC1CC2=CC(=CN=C2)C(=O)NC3=NC=CS3.Cl,1,0.8535032945244906
141119310,COC(=O)CCN1C(=CN=N1)C=C2CCCNC2,1,0.853468954645029
171497529,CC(C1=C(C=C(C=N1)C#N)F)NC(=O)CN2CC3=C(C=CC(=C3)CN(C)C)NC2=O,1,0.8533804437648247
57886517,C1CNCC2=C1C=CC(=C2)NC(=O)NC3=NC=C(S3)CCNC4=NC=NC5=C4SC=C5,1,0.8533322311308418
137443744,CN(CC1CCCN1)C(=O)C2=C3C(=NC=C2C4=CC=CC(=C4)CCC(=O)OC)C=CC(=N3)C5=CC(=CC=C5)O,1,0.8530840995028544
80422333,CC(C1=NC=CS1)NC(=O)CC2COCCN2,1,0.8529811717665945
118252758,CN1CCN(CC1)CCN2C3=C(C=C(C=C3)NC(=O)C4=COC5=C4C(=O)NCC5)C=N2,1,0.8529346916191849
67558171,COC(=O)CCC(CCC1CCN(CC1)C(=O)C2=CC(=CC=C2)NC3=NCCCN3)C4=CN=CC=C4,1,0.8529060463671655
137863510,CN1CCN(CC1)C2=NC=C(C=C2)CNC(=O)C3CC3C4CCNCC4,1,0.8528135768899913
166309231,CN(CC(=O)NC1=NC=CS1)C(=O)C2=CC3=C(NCC3)N=C2,1,0.8523357020935891
119901232,CN1CCN(CC1)C2=NC=C(C=C2)CNC(=O)C3COCCN3.Cl.Cl.Cl,1,0.8521974452714516
120763543,CN(CCC(=O)OC)S(=O)(=O)N1CCNCC1C2=CN=CC=C2,1,0.8520963958720864
25101100,CCOC1=CC(=C(C=C1)C2=CN=C(C=C2)CC(=O)NCC3CCCN3)OCCN4CCN(CC4)C,1,0.8520743969919959
56888426,CC1=NC=C2CNCCC2=C1CNC(=O)C3=CN4C=CSC4=N3,1,0.8520158606720686
162441502,CN1CCN(CC1)CCOC(=O)C2=C(C=CN=C2)NC3=CC(=NC4=C3OCCN4)C5=C(C=CC(=C5)Cl)F,1,0.8519708410116781
68858798,CC(C)COC1=C(C=CC(=C1)CN(C2CCNCC2)C3=NC=C(N=C3)C(=O)OC)OC,1,0.8518940566297089
120998428,C1CNCCC1C2=CN=C(S2)NC(=O)CC3=CSC(=N3)C4=CC=CS4.Cl,1,0.8517931163082122
163434261,CCOC(=O)NC(=O)C1=C(SC=C1)NC(=O)C2=C3NCCCN3N=C2,1,0.8517783561561373
70709941,C1CCNC(=O)C(C1)NC(=O)C2=CN=C(NC2=O)C3=CC=CS3,1,0.8517504061070111
114127530,CC(CNC(=O)CC1CNCCO1)C2=NC=CS2,1,0.8517234884467538
145901588,C1CCNC(C1)CNC(=O)C2=C(C=CS2)S(=O)(=O)N3CCC4=C(C3)C=NC=C4,1,0.851650391291236
146242818,CC1CN(CCN1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C6N5C7(CC6)CC7)F,1,0.8515635872288877
171784144,CC1=NC(=C2C=CSC2=N1)OCC3=CC=C(C=C3)C(=O)NC4CCN(CC4)C(=O)C5CCCN5,1,0.8514144508907708
156135094,CCN(C1CC(NC(C1)C)C)C2=CC(=CC(=C2C)CNCC3=C(C=C(NC3=O)C)C)C4=CN=C(C=C4)N5CCN(CC5)C,1,0.8512908854660393
21752441,COC(=O)CCN1C(CNC1=O)C2=NN=C(C=C2)C3=CC=C(C=C3)C#N,1,0.8512554607989605
